0.0 ,0.0 ,-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0
1.0 ,1.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.7071067966408575 ,0.7071067657322372
2.0 ,-1.0 ,1.0 ,0.0 ,-0.0 ,0.0 ,0.999999999999999 ,-4.371139000186241e-08
