floor_x ,floor_y ,floor_z ,floor_qx ,floor_qy ,floor_qz ,floor_qw ,est_cam_x ,est_cam_y ,est_cam_z ,est_cam_qx ,est_cam_qy ,est_cam_qz ,est_cam_qw ,est_rb_x ,est_rb_y ,est_rb_z ,est_rb_qx ,est_rb_qy ,est_rb_qz ,est_rb_qw ,est_cam-est_rb_x ,est_cam-est_rb_y ,est_cam-est_rb_z ,est_cam-est_rb_roll ,est_cam-est_rb_pitch ,est_cam-est_rb_yaw
0.0 ,-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-2.7385018697145824e-09 ,-1.0000000774197266 ,4.777244333453723e-08 ,0.9996742012398201 ,0.012642049551034892 ,-0.022061408926105617 ,-0.0022280473226202347 ,-2.9166696002835835e-09 ,-1.0000000040351655 ,-1.1671891370079734e-08 ,0.9997627362060368 ,-0.008562612126141943 ,0.0033345757871108737 ,0.01974926762478593 ,1.7816773056900104e-10 ,-7.338456109451386e-08 ,5.9444334704616963e-08 ,0.0447704706815 ,-0.049354520329 ,-0.0443868885933
1.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.0000000035250256 ,1.0000000034416465 ,4.768126560250607e-08 ,0.7155064706322464 ,0.6984141973484224 ,0.003296889902351653 ,0.016038389648506294 ,0.9999999022075963 ,0.9999999948038676 ,-1.1655997111947869e-08 ,0.7172131130875322 ,0.6965923642996737 ,-0.0070398918893230375 ,0.017744529773097383 ,1.0131742933516819e-07 ,8.637778936559926e-09 ,5.933726271445394e-08 ,-0.0120813970636 ,0.0172168140618 ,-0.00475239936565
-1.0 ,1.0 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-1.0000000111675433 ,1.0000000000328937 ,4.760589344954269e-08 ,-0.0010399399065024878 ,0.9983839455720325 ,-0.03804517000795857 ,0.04220166807221609 ,-0.9999999694091442 ,0.9999999887967956 ,-1.1502005486940803e-08 ,-0.004589288998453907 ,0.9997611302269259 ,-0.020276410056144535 ,0.006744487312122083 ,-4.175839918296731e-08 ,1.1236098051981003e-08 ,5.9107898936483494e-08 ,0.0357342616709 ,-0.0707608768966 ,0.00702414393621
