floor_x ,floor_y ,floor_z ,floor_qx ,floor_qy ,floor_qz ,floor_qw ,camera_x ,camera_y ,camera_z ,camera_qx ,camera_qy ,camera_qz ,camera_qw ,est_cam_x ,est_cam_y ,est_cam_z ,est_cam_qx ,est_cam_qy ,est_cam_qz ,est_cam_qw ,robot_x ,robot_y ,robot_z ,robot_qx ,robot_qy ,robot_qz ,robot_qw ,est_robot_x ,est_robot_y ,est_robot_z ,est_robot_qx ,est_robot_qy ,est_robot_qz ,est_robot_qw ,est_cam-floor_x ,est_cam-floor_y ,est_cam-floor_z ,est_cam-floor_roll ,est_cam-floor_pitch ,est_cam-floor_yaw ,est_robot-floor_x ,est_robot-floor_y ,est_robot-floor_z ,est_robot-floor_roll ,est_robot-floor_pitch ,est_robot-floor_yaw ,robot-floor_x ,robot-floor_y ,robot-floor_z ,robot-floor_roll ,robot-floor_pitch ,robot-floor_yaw ,est_cam-robot_x ,est_cam-robot_y ,est_cam-robot_z ,est_cam-robot_roll ,est_cam-robot_pitch ,est_cam-robot_yaw
1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.018724 ,-0.06349501 ,1.4779179 ,0.7143595 ,0.6997077 ,0.0029307592 ,-0.009537998 ,0.9987944368547468 ,-0.005503939723634055 ,-0.01324913695861163 ,0.7142566307411421 ,0.6998316734870034 ,0.005522823177070751 ,-0.0065263045321944085 ,1.0051738 ,-0.0026637174 ,-0.2250156 ,0.0011830156 ,0.002098529 ,-0.7052359 ,0.70896864 ,0.976320227533452 ,0.04381459044568753 ,0.028627630698081608 ,0.7191614806771172 ,0.6938796028670032 ,0.001646012131938292 ,0.03653973288747278 ,-0.001205563145253219 ,-0.005503939723634055 ,-0.01324913695861163 ,-3.13999960265 ,-0.0170248778157 ,-0.0204146306554 ,-0.023679772466547955 ,0.04381459044568753 ,0.028627630698081608 ,3.08666063712 ,0.0483597009301 ,-0.0371086647936 ,0.0051738024 ,-0.0026637174 ,-0.2250156 ,-0.00128248802048 ,0.00464420922025 ,-3.13631671746 ,-0.006379365521046676 ,-0.0028402223512911107 ,0.21176645859669385 ,-3.1414010743 ,-0.0124151327874 ,3.11591973771
1.0 ,0.5 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.0345228 ,0.4938901 ,1.5070667 ,0.70740736 ,0.70671326 ,-0.0068336376 ,0.009190576 ,1.0153316416389266 ,0.5282795394598392 ,0.013503983679509002 ,0.7073359774597038 ,0.706758832886621 ,-0.004269013379259267 ,0.012228763332193061 ,0.921847 ,-0.5379254 ,-0.23001575 ,0.0006474802 ,0.0014121399 ,-0.7280508 ,0.68552136 ,0.9446369512008506 ,0.5629697240259866 ,0.003076955997074693 ,0.6960866502139189 ,0.7170022033993626 ,-0.00028063163449423904 ,0.03702886658149329 ,0.01533164163892664 ,0.028279539459839187 ,0.013503983679509002 ,3.1303239867 ,0.0233269419904 ,-0.00094771330046 ,-0.05536304879914944 ,0.06296972402598655 ,0.003076955997074693 ,3.09034872675 ,0.0535157863959 ,0.0282286332767 ,-0.078153014 ,-1.0379255 ,-0.23001575 ,-0.00116850132623 ,0.00287890514675 ,3.08143608394 ,0.09348465582197107 ,1.066204961651459 ,0.24351973837921603 ,3.12932754603 ,0.0262699342743 ,-3.08241018692
1.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.0171959 ,0.986597 ,1.4929503 ,0.7093602 ,0.70469123 ,0.014710418 ,-0.0014128373 ,0.9999999953667211 ,1.0000000325847689 ,5.324579288590314e-08 ,0.7092072857549245 ,0.704786315845551 ,0.017281940925136973 ,0.0016153472839827844 ,0.9401926 ,-0.985112 ,-0.2495414 ,-0.001784682 ,0.0009856243 ,-0.7234396 ,0.6903847 ,0.9999999263460104 ,0.9999999454085882 ,-8.239953830369018e-09 ,0.7008207007032091 ,0.7122448840578393 ,-0.0004916572355877536 ,0.039463006378896756 ,-4.633278871679636e-09 ,3.2584768883126e-08 ,5.324579288590314e-08 ,3.1149315209 ,-0.0222378403132 ,-0.00595667503779 ,-7.365398957404068e-08 ,-5.459141183550287e-08 ,-8.239953830369018e-09 ,3.08686407993 ,0.056934530224 ,0.0146102255437 ,-0.05980742 ,-1.985112 ,-0.2495414 ,-0.00389032626165 ,-0.00122129974672 ,3.09484400308 ,0.05980741514363763 ,1.9851120440174166 ,0.24954145510889103 ,3.11099355669 ,-0.0232992926979 ,-3.10070864831
0.5 ,1.0 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,0.5072599 ,0.99777305 ,1.4829918 ,0.00953572 ,0.99986583 ,-0.0067302845 ,-0.0114954235 ,0.5070704262757737 ,1.0090873111632013 ,-0.012965896531957455 ,0.009439176379329414 ,0.9999023681425735 ,-0.007031006816743335 ,-0.007531339541942713 ,0.38023677 ,-0.96824527 ,-0.2742975 ,-0.005498216 ,0.0012182823 ,0.9999631 ,0.006489237 ,0.47201630115270055 ,0.9687478652605034 ,-0.003884828456097056 ,0.009014525863839211 ,0.9993458457344898 ,-0.02835398348401061 ,0.020558953214018672 ,0.0070704262757737 ,0.009087311163201273 ,-0.012965896531957455 ,-3.12738777299 ,-0.0149290292069 ,-0.0189857589719 ,-0.027983698847299454 ,-0.03125213473949662 ,-0.003884828456097056 ,-3.0852137942 ,0.041614214222 ,-0.0168668903376 ,-0.119763225 ,-1.9682453 ,-0.2742975 ,0.00236526171903 ,0.011012059942 ,-0.0129658344325 ,0.12683365159277504 ,1.9773325790312433 ,0.26133160908518427 ,-3.1296874764 ,-0.0259550587993 ,-0.00595989310049
0.0 ,1.0 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-0.008550337 ,1.0060977 ,1.4957108 ,0.007441601 ,0.9998016 ,-0.018470582 ,0.00054754975 ,0.00828010174572491 ,1.015439823751765 ,-0.004978469973962341 ,0.007387519268964592 ,0.9997862042769923 ,-0.01877795330107865 ,0.004512068957515146 ,-0.11803386 ,-0.9881603 ,-0.2970298 ,-0.0026464036 ,0.003759513 ,0.9999312 ,-0.010789858 ,0.005212503453503992 ,0.9749864943397257 ,-0.008400413688393449 ,0.02626838052100561 ,0.9989057201198179 ,-0.03048239450366965 ,0.023836067671374948 ,0.00828010174572491 ,0.015439823751765003 ,-0.004978469973962341 ,-3.10410103886 ,0.00929978762636 ,-0.014603662821 ,0.005212503453503992 ,-0.02501350566027427 ,-0.008400413688393449 ,-3.08183890978 ,0.0492413118384 ,-0.0511103712744 ,-0.11803386 ,-1.9881604 ,-0.2970298 ,0.00757579264308 ,0.00521133756959 ,0.0216000159548 ,0.12631396534979367 ,2.003600135927516 ,0.29205132328851935 ,-3.11148329354 ,0.00381754807746 ,-0.0362323564415
-0.5 ,1.0 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-0.5097267 ,0.972251 ,1.4609257 ,0.005813681 ,0.9998037 ,-0.003064155 ,-0.018689442 ,-0.47610999057798575 ,0.9814284729807454 ,-0.040836330043296565 ,0.005705081201292403 ,0.9998695572720124 ,-0.003380540385127477 ,-0.014727268445350954 ,-0.66356176 ,-1.0625887 ,-0.34759924 ,0.007556824 ,0.0036366207 ,0.999354 ,-0.034946654 ,-0.5024379834887909 ,1.0343645427620687 ,0.007497205082624969 ,0.05011709176789307 ,0.9976944440133495 ,-0.029866222075556163 ,0.03467105819780618 ,0.023890009422014247 ,-0.018571527019254574 ,-0.040836330043296565 ,-3.13466136007 ,-0.0294163645026 ,-0.0115135690422 ,-0.0024379834887908736 ,0.034364542762068684 ,0.007497205082624969 ,-3.08529667317 ,0.0722386729511 ,-0.0983467300314 ,-0.16356176 ,-2.0625887 ,-0.34759924 ,0.00674121745238 ,-0.0153586635468 ,0.0698581440765 ,0.1874517708012562 ,2.044017164692171 ,0.3067629081139758 ,3.14055584159 ,-0.0146559356675 ,-0.0812479045087
-1.0 ,1.0 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-1.0512499 ,0.9933981 ,1.5093391 ,-0.00708017 ,0.99992436 ,0.004976499 ,-0.008736781 ,-1.0000001817938569 ,1.0000000321372586 ,5.177844308867918e-08 ,-0.007223883292498462 ,0.9999518574143095 ,0.004610208158137428 ,-0.004779575774839849 ,-1.1910226 ,-1.0418743 ,-0.36644945 ,0.01119237 ,0.0080687255 ,0.9998285 ,-0.012352945 ,-1.0000001693924108 ,0.9999999398811069 ,-1.0646189263496808e-08 ,0.027567345949479877 ,0.9982993355902591 ,-0.03495621817130316 ,0.03763696067045377 ,-1.8179385685712646e-07 ,3.213725863204786e-08 ,5.177844308867918e-08 ,3.13230307487 ,-0.00949222668074 ,0.0144922134453 ,-1.69392410764857e-07 ,-6.011889308599194e-08 ,-1.0646189263496808e-08 ,-3.07361985293 ,0.0771497167394 ,-0.052590321394 ,-0.19102263 ,-2.0418744 ,-0.36644945 ,0.0158628752296 ,-0.0225821653851 ,0.0245296628972 ,0.19102245271236873 ,2.041874321649893 ,0.3664494972645118 ,3.11621300944 ,0.0129279345968 ,-0.0102442125575
-1.0 ,0.5 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.049635 ,0.4651797 ,1.5067579 ,-0.705713 ,0.7084959 ,-0.0009811929 ,-0.001308681 ,-0.999826600143958 ,0.494216158780364 ,-0.0020475717918755354 ,-0.7057930777762162 ,0.7084055502263336 ,-0.004015148555517044 ,0.0012595053705738853 ,-1.1608125 ,-0.43714514 ,-0.42215177 ,0.004222923 ,-0.013914503 ,0.7295064 ,0.6838195 ,-1.0269787968847575 ,0.4147293224729388 ,0.08166171559578472 ,-0.6725579306036696 ,0.7396427712881253 ,-0.023844773575002205 ,0.005082089775684657 ,0.00017339985604203356 ,-0.005783841219635988 ,-0.0020475717918755354 ,-3.13412592052 ,-0.00388325668305 ,-0.00370912648971 ,-0.02697879688475746 ,-0.08527067752706119 ,0.08166171559578472 ,-3.09945825766 ,-0.0245585897841 ,-0.0954536313716 ,-0.1608125 ,-0.9371451 ,-0.42215177 ,-0.0145311252908 ,-0.0251939783433 ,-3.07678048061 ,0.16098589699501908 ,0.9313613025276937 ,0.420104202376139 ,3.13628137902 ,-0.0300103340487 ,3.07347097279
-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.0482123 ,-0.046055075 ,1.5153681 ,-0.69828707 ,0.7156397 ,0.0033412874 ,0.015614279 ,-0.9998791357305261 ,0.004700995106228678 ,0.006253760652136453 ,-0.6983909431936808 ,0.7154846464183197 ,0.00033644874661074555 ,0.018212578261574866 ,-1.1749029 ,0.07599569 ,-0.49642134 ,-0.19286828 ,-0.062344026 ,0.73443973 ,0.6476985 ,-1.0883719119375648 ,-0.08167736686141502 ,0.1736288275956973 ,-0.6323308623761056 ,0.7505020476267016 ,0.02837837700979116 ,-0.18999743343821623 ,0.00012086426947388595 ,0.004700995106228678 ,0.006253760652136453 ,-3.11662371884 ,0.026534699445 ,-0.0238474392799 ,-0.08837191193756477 ,-0.08167736686141502 ,0.1736288275956973 ,2.84516964496 ,-0.251955174947 ,-0.132683226303 ,-0.17490292 ,0.07599569 ,-0.49642134 ,-0.356122669731 ,0.203950962161 ,-3.05306775933 ,0.17502378022406373 ,-0.07129469601439586 ,0.502675097779822 ,2.78387250783 ,0.174725566133 ,2.95336881018
-1.0 ,-0.5 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.0720205 ,-0.57291883 ,1.5173628 ,0.7089154 ,-0.7052107 ,-0.0063788486 ,-0.00872495 ,-1.0243174538062791 ,-0.4998631228707272 ,0.008255249104346163 ,0.7090275879516791 ,-0.705082666363561 ,-0.0033345337278438397 ,-0.011278031827086058 ,-1.252925 ,0.5609823 ,-0.6321313 ,-0.082345024 ,-0.0014743604 ,0.74517566 ,0.6617631 ,-1.2100857770509181 ,-0.549398377607796 ,0.3171018042342981 ,-0.6476114605021958 ,0.7568969323294168 ,-0.03479349498931668 ,-0.08059679126962332 ,-0.024317453806279143 ,0.00013687712927279438 ,0.008255249104346163 ,-3.13029938203 ,0.0206339064602 ,0.00569587223766 ,-0.21008577705091813 ,-0.049398377607795974 ,0.3171018042342981 ,3.08911061768 ,-0.167859440603 ,-0.150891846829 ,-0.25292504 ,1.0609822 ,-0.6321313 ,-0.11223843745 ,0.121067195516 ,-3.02996775395 ,0.22860758453142838 ,-1.0608454098008115 ,0.6403865276192082 ,3.02746711072 ,0.128177225267 ,3.01950506039
-1.0 ,-1.0 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.0731255 ,-1.0932052 ,1.5280027 ,-0.70224017 ,0.7119285 ,-1.8663177e-05 ,-0.004072579 ,-1.026853588032255 ,-0.998052210912951 ,0.018422743216842674 ,-0.7023235907381913 ,0.7118497809853973 ,-0.0030403806644435983 ,-0.0014897278512324176 ,-1.2434553 ,1.0728219 ,-0.62521654 ,-0.04563441 ,-0.014405034 ,0.7378069 ,0.6733134 ,-1.245568084803847 ,-1.0479594592108217 ,0.33617164309149317 ,-0.6605975779696066 ,0.7490974614643318 ,-0.02253970517144107 ,-0.04422436996914899 ,-0.026853588032254905 ,0.0019477890870489567 ,0.018422743216842674 ,-3.13935655946 ,-0.00639163053958 ,-0.013479392718 ,-0.24556808480384706 ,-0.047959459210821676 ,0.33617164309149317 ,3.11681545487 ,-0.0961843142105 ,-0.12420177228 ,-0.24345529 ,2.0728219 ,-0.62521654 ,-0.082898915988 ,0.047958949581 ,-3.05223804376 ,0.21660170276211765 ,-2.070874066457995 ,0.6436392868913117 ,3.0563999248 ,0.0326661749457 ,3.03561976426
-0.5 ,-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-0.53923005 ,-1.0540718 ,1.4938865 ,0.99991316 ,-0.012982034 ,-0.0013289317 ,0.0018459572 ,-0.5102871696060598 ,-0.958918268333288 ,-0.009271102681397414 ,0.9999115257440104 ,-0.01286268611152384 ,0.0026358005870714732 ,0.002131793973756863 ,-0.67946655 ,1.1221405 ,-0.6504907 ,-0.0036438263 ,0.00305229 ,0.075137034 ,0.99716187 ,-0.7218532269189728 ,-1.0785245546484437 ,0.3890651849515203 ,0.9950065490596394 ,-0.09036265983403713 ,0.031199820365016052 ,0.02869021166419192 ,-0.010287169606059798 ,0.04108173166671203 ,-0.009271102681397414 ,3.137397178 ,-0.00532600114641 ,-0.0257150568821 ,-0.2218532269189728 ,-0.07852455464844366 ,0.3890651849515203 ,3.08999763421 ,-0.0673239451179 ,-0.179397574813 ,-0.17946655 ,2.1221404 ,-0.6504907 ,-0.0068084920903 ,0.00663487610384 ,0.150394944856 ,0.16917937597575783 ,-2.081058795104833 ,0.6412195985171805 ,-3.13792206762 ,-0.0106650687809 ,-0.176195481908
