floor_x ,floor_y ,floor_z ,floor_qx ,floor_qy ,floor_qz ,floor_qw ,camera_x ,camera_y ,camera_z ,camera_qx ,camera_qy ,camera_qz ,camera_qw ,est_cam_x ,est_cam_y ,est_cam_z ,est_cam_qx ,est_cam_qy ,est_cam_qz ,est_cam_qw ,robot_x ,robot_y ,robot_z ,robot_qx ,robot_qy ,robot_qz ,robot_qw ,est_robot_x ,est_robot_y ,est_robot_z ,est_robot_qx ,est_robot_qy ,est_robot_qz ,est_robot_qw ,est_cam-floor_x ,est_cam-floor_y ,est_cam-floor_z ,est_cam-floor_roll ,est_cam-floor_pitch ,est_cam-floor_yaw ,est_robot-floor_x ,est_robot-floor_y ,est_robot-floor_z ,est_robot-floor_roll ,est_robot-floor_pitch ,est_robot-floor_yaw ,robot-floor_x ,robot-floor_y ,robot-floor_z ,robot-floor_roll ,robot-floor_pitch ,robot-floor_yaw ,est_cam-robot_x ,est_cam-robot_y ,est_cam-robot_z ,est_cam-robot_roll ,est_cam-robot_pitch ,est_cam-robot_yaw
0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-0.0014852892 ,-0.008584611 ,0.75536555 ,0.99905056 ,0.0125608705 ,-0.04160797 ,-0.0029963485 ,-6.265486462986303e-10 ,1.402111718395993e-09 ,-1.2536148119579593e-08 ,0.9992958637945831 ,-0.0033751079439160287 ,-0.03239693645315433 ,0.0186232048223564 ,-0.061422646 ,0.016068187 ,-0.051903002 ,0.007108611 ,0.006080766 ,-0.030426182 ,0.99949324 ,4.018394922367108e-09 ,4.852231949570296e-10 ,1.5138879871923194e-09 ,0.9976851827870472 ,-0.015471533287500014 ,0.035246343326654356 ,0.05605892424056627 ,-6.265486462986303e-10 ,1.402111718395993e-09 ,-1.2536148119579593e-08 ,3.10406655796 ,0.0646676013439 ,-0.00796887325165 ,4.018394922367108e-09 ,4.852231949570296e-10 ,1.5138879871923194e-09 ,3.03030665789 ,-0.0721266646217 ,-0.026993146404 ,-0.061422646 ,0.016068187 ,-0.051903002 ,0.0138415270325 ,0.0125882777033 ,-0.0607772975666 ,0.06142264541913617 ,-0.0160681852088254 ,0.051902989427944135 ,3.08955964928 ,0.0528219272317 ,0.0520438026609
0.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.47082096 ,-0.0142813185 ,0.71369106 ,0.9997985 ,-0.006487636 ,-0.014771497 ,-0.011948415 ,0.45548685151232604 ,-0.026955785523969933 ,-0.029539368677658273 ,0.9997017630838473 ,-0.021748367271531174 ,-0.005007609598286288 ,0.009915505745103873 ,0.38998953 ,-0.03790444 ,-0.037690617 ,-2.1582637e-05 ,0.003542947 ,-0.014311734 ,0.9998913 ,0.46084945021562806 ,0.02198988382002076 ,0.009860588654982294 ,0.9969702745138724 ,-0.031924993080170515 ,0.033397058350755134 ,0.06257557867156381 ,-0.04451314848767396 ,-0.026955785523969933 ,-0.029539368677658273 ,3.12154747944 ,0.00958108675275 ,-0.0435988799188 ,-0.039150549784371935 ,0.02198988382002076 ,0.009860588654982294 ,3.01833453186 ,-0.0706459479213 ,-0.0596609739285 ,-0.110010475 ,-0.03790444 ,-0.037690617 ,-0.000144575640358 ,0.00708456522689 ,-0.0286251370193 ,0.06549732643259887 ,0.010948655832689003 ,0.008151248466449545 ,3.12179811726 ,0.00249948033499 ,-0.0149727411056
0.5 ,0.5 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,0.5089753 ,0.5382377 ,0.7694677 ,0.719165 ,0.69401866 ,-0.028534615 ,-0.018043583 ,0.5000000243718237 ,0.500000006867396 ,-1.3071748905524316e-08 ,0.7299903282486372 ,0.6824523141706602 ,-0.03683577943729771 ,0.004010598434673058 ,0.37497202 ,-0.5106804 ,-0.08651301 ,0.0008006372 ,0.0050415443 ,-0.7118327 ,0.7023305 ,0.500000018377272 ,0.5000000279161094 ,-4.660750008156356e-09 ,0.7328210168872693 ,0.6771000516235297 ,-0.017439344302908145 ,0.0648440172260069 ,2.4371823670321646e-08 ,6.867395985210578e-09 ,-1.3071748905524316e-08 ,-3.09707783538 ,0.0592883378491 ,-0.06596758706 ,1.8377272037461978e-08 ,2.7916109424097613e-08 ,-4.660750008156356e-09 ,3.06964537392 ,0.113615889607 ,-0.0830934819922 ,-0.12502798 ,-1.0106804 ,-0.08651301 ,-0.00605308974899 ,0.00822159284695 ,3.12812939315 ,0.12502800875254572 ,1.010680384350764 ,0.08651299957587988 ,-3.10356869184 ,0.0671795291879 ,3.0886532702
0.0 ,0.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-0.01086783 ,0.49712384 ,0.7487212 ,0.0012283634 ,0.99962133 ,-0.025590863 ,-0.0100424085 ,-0.0008763057515688288 ,0.481696444439349 ,-0.02670639251235829 ,0.0167380448718533 ,0.9987278333628956 ,-0.04755653647051533 ,-0.0009636176900867351 ,-0.07184296 ,-0.56194097 ,-0.20303166 ,0.0013439656 ,0.0022768655 ,0.99987876 ,0.015343835 ,0.0509619571804083 ,0.595383944885312 ,0.08072923493855322 ,0.031101505085813205 ,0.9969336012087922 ,-0.06475193600386055 ,0.03103671931789879 ,-0.0008763057515688288 ,-0.018303555560650997 ,-0.02670639251235829 ,-3.04642472701 ,-0.000332776738976 ,-0.033531527699 ,0.0509619571804083 ,0.09538394488531199 ,0.08072923493855322 ,-3.01379171092 ,0.0659586777065 ,-0.0581521320641 ,-0.07184296 ,-1.0619409 ,-0.20303166 ,0.00459445422228 ,-0.00261773680056 ,-0.0306950823264 ,0.07096665526174828 ,1.0436374124760006 ,0.17632526661392345 ,-3.05102659968 ,0.00227189352647 ,-0.00284692071779
-0.5 ,0.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-0.5283583 ,0.49187168 ,0.78771 ,0.011267846 ,0.9996964 ,-0.006667008 ,-0.020873515 ,-0.5000000146262664 ,0.5000000559165174 ,-1.4061312336721699e-08 ,0.02683591795300275 ,0.9991730962247016 ,-0.02838420906711082 ,-0.011282462674312332 ,-0.6084189 ,-0.43782297 ,-0.14421499 ,4.0743835e-06 ,-0.0014548788 ,0.99999034 ,-0.004141103 ,-0.49999999846110343 ,0.5000000029693297 ,1.1006331401830494e-09 ,0.05049214107666728 ,0.9964129030432937 ,-0.06037858112067277 ,0.031085322584526332 ,-1.4626266420236789e-08 ,5.59165174163212e-08 ,-1.4061312336721699e-08 ,-3.08422148746 ,-0.0210243825637 ,-0.0543067152082 ,1.538896565733694e-09 ,2.9693296710320283e-09 ,1.1006331401830494e-09 ,-3.0238637858 ,0.0680975396757 ,-0.0972465933538 ,-0.10841888 ,-0.93782294 ,-0.14421499 ,-0.00290976755201 ,3.90091814404e-06 ,0.00828214555245 ,0.10841886726689154 ,0.9378230236842329 ,0.14421497369350944 ,-3.08131654221 ,-0.0208461872446 ,-0.0626496778931
-0.5 ,0.0 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-0.5277869 ,-0.024811512 ,0.7674433 ,-0.69621164 ,0.7176704 ,-0.012601705 ,-0.008931663 ,-0.5072952367306158 ,0.007070014381863388 ,0.0022951325026949743 ,-0.6848118857128309 ,0.7276656230246954 ,-0.03492618778064178 ,-0.017764674543307768 ,-0.63460433 ,0.079798974 ,-0.11812313 ,0.004102856 ,0.0006334575 ,0.7089065 ,0.7052903 ,-0.587159099081737 ,-0.017079813394960563 ,0.03548676233613263 ,-0.670172933549002 ,0.7390104788095365 ,-0.06643575481492978 ,-0.01783372732199422 ,-0.007295236730615828 ,0.007070014381863388 ,0.0022951325026949743 ,-3.11501903591 ,-0.0737560764515 ,-0.0616407017325 ,-0.08715909908173702 ,-0.017079813394960563 ,0.03548676233613263 ,-3.06673296857 ,-0.115663229796 ,-0.101956997085 ,-0.13460433 ,0.079798974 ,-0.11812313 ,0.00668566384449 ,-0.00492355898017 ,-3.1364950485 ,0.12730909810062196 ,-0.07272895971491167 ,0.12041826151289547 ,-3.10799844343 ,-0.0782208940471 ,3.07430491362
-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-0.49010798 ,-0.530582 ,0.7743687 ,0.9989637 ,-0.036059007 ,-0.024051366 ,0.01388545 ,-0.4791761382730213 ,-0.47585667295580936 ,0.029769719986494136 ,0.9979376596089282 ,-0.05174455086421834 ,-0.014025545068817225 ,0.03530174323794802 ,-0.738037 ,0.48838156 ,-0.28694677 ,-0.007955505 ,-0.00056922314 ,0.03541194 ,0.99934095 ,-0.7492342288818303 ,-0.3959099077297452 ,0.24892902445218956 ,0.9937490604958159 ,-0.08194912159187409 ,0.03199472119175376 ,0.06872760762506826 ,0.0208238617269787 ,0.024143327044190643 ,0.029769719986494136 ,3.069599801 ,0.0243422974674 ,-0.104486842001 ,-0.24923422888183033 ,0.10409009227025479 ,0.24892902445218956 ,3.00948708544 ,-0.0749238613029 ,-0.159598412458 ,-0.23803699 ,0.98838156 ,-0.28694677 ,-0.0159415161427 ,-0.000574256349236 ,0.0708455217716 ,0.25886085189268915 ,-0.9642382375729663 ,0.31671649351554687 ,3.085202701 ,0.0276853696483 ,-0.174921932155
0.0 ,-0.5 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-0.031718984 ,-0.5311306 ,0.73677 ,0.999665 ,-0.009378566 ,-0.019404873 ,-0.014328693 ,-0.037083397377405625 ,-0.49715368702621476 ,0.003512922889211234 ,0.99962132165429 ,-0.024716279357156166 ,-0.00954052395895821 ,0.007436210826618534 ,-0.2809049 ,0.58653617 ,-0.32231432 ,-0.008366516 ,-0.0018068184 ,0.022183046 ,0.9997173 ,-0.3035758596364617 ,-0.5195771660353827 ,0.32788644344056905 ,0.9947506295358586 ,-0.06887298522631956 ,0.029934314219758458 ,0.06950995451171672 ,-0.037083397377405625 ,0.0028463129737852366 ,0.003512922889211234 ,3.12625096514 ,0.0187073225388 ,-0.0495847190272 ,-0.3035758596364617 ,-0.01957716603538273 ,0.32788644344056905 ,3.00669535378 ,-0.0691842500424 ,-0.133576905075 ,-0.2809049 ,1.0865362 ,-0.32231432 ,-0.0168093422123 ,-0.00324143123655 ,0.0443986000159 ,0.24382149172934486 ,-1.0836898560783388 ,0.32582724488399273 ,-3.14049883809 ,0.0235088787006 ,-0.0936091698993
0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,0.47768992 ,-0.556582 ,0.72047424 ,0.7123391 ,0.7016661 ,-0.015388894 ,0.0009111946 ,0.4533584604033791 ,-0.5433881005188184 ,-0.0012716687885202527 ,0.7227384423532892 ,0.6903117233456749 ,-0.02421444583440953 ,0.02307659353540946 ,0.32255727 ,0.66351026 ,-0.080794916 ,0.009678917 ,0.000924339 ,-0.7134695 ,0.7006188 ,0.3064501150279461 ,-0.666698386067444 ,0.13491566007570244 ,0.7318679217924011 ,0.6788286125544936 ,-0.0212842511768287 ,0.0557498025149359 ,-0.04664153959662087 ,-0.04338810051881836 ,-0.0012716687885202527 ,-3.14151813771 ,0.0669114252821 ,-0.0458855141588 ,-0.1935498849720539 ,-0.16669838606744403 ,0.13491566007570244 ,3.08855809256 ,0.107047975014 ,-0.0780025130656 ,-0.17744273 ,1.1635103 ,-0.080794916 ,0.0122451906589 ,0.0151070177574 ,3.12351040445 ,0.13080118987649314 ,-1.2068983634849744 ,0.0795232467683874 ,-3.12965743988 ,0.0823472278324 ,3.11476625676
